"complex","target"
"HUIC complex","ZEAMMB73_Zm00001d038667"
"DNA ligase IV-XRCC1 complex","100283527"
"DNA ligase IV-XRCC1 complex","ZEAMMB73_Zm00001d002390"
"CAND1-CUL3-RBX1 complex","103627724"
"SMCC complex","100279374"
"SMCC complex","100279775"
"SMCC complex","100193909"
"SMCC complex","100383822"
"SMCC complex","100193504"
"NAT complex","100279374"
"NAT complex","100279775"
"NAT complex","100193909"
"NAT complex","100383822"
"Mediator complex","100279374"
"Mediator complex","100279775"
"Mediator complex","100193909"
"Mediator complex","100383822"
"Mediator complex","100193504"
"ARC complex","100279374"
"ARC complex","100279775"
"HuCHRAC complex","100282897"
"SWI-SNF chromatin remodeling-related-BRCA1 complex","100191936"
"BRAFT complex","100280773"
"RAD51C-XRCC3 complex","103627300"
"TBPIP/HOP2-MND1 complex","103647183"
"RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex","103627300"
"R/M complex (RAD50-MRE11 complex)","ZEAMMB73_Zm00001d050612"
"ATR-ATRIP complex","ZEAMMB73_Zm00001d014813"
"RAD17-RFC complex","100280210"
"RAD17-RFC complex","ZEAMMB73_Zm00001d023578"
"RAD17-RFC complex","100216703"
"9-1-1-RAD17-RFC complex","100280210"
"9-1-1-RAD17-RFC complex","ZEAMMB73_Zm00001d023578"
"9-1-1-RAD17-RFC complex","100216703"
"RFC complex","ZEAMMB73_Zm00001d023578"
"RFC complex","103648088"
"RFC complex","100216703"
"RFC core complex","ZEAMMB73_Zm00001d023578"
"RFC core complex","100216703"
"SNF2h-cohesin-NuRD complex","ZEAMMB73_Zm00001d039189"
"CRSP complex","100279374"
"CRSP complex","100279775"
"CRSP complex","100383822"
"PCNA-MSH2-MSH6 complex","ZEAMMB73_Zm00001d020424"
"ARC-L complex","100279374"
"ARC-L complex","100279775"
"ARC-L complex","100193909"
"ARC-L complex","100383822"
"ARC complex","100193909"
"ARC complex","100383822"
"PCNA-DNA polymerase delta complex","ZEAMMB73_Zm00001d053070"
"PCNA-DNA polymerase delta complex","100382167"
"PCNA-DNA polymerase delta complex","100282638"
"PC2 complex","100279374"
"PC2 complex","100279775"
"PC2 complex","100383822"
"PC2 complex","100193504"
"INO80 chromatin remodeling complex","100280831"
"INO80 chromatin remodeling complex","ZEAMMB73_Zm00001d008614"
"SRCAP-associated chromatin remodeling complex","100194045"
"SRCAP-associated chromatin remodeling complex","ZEAMMB73_Zm00001d035012"
"Ribosome, cytoplasmic","ZEAMMB73_Zm00001d018913"
"Ribosome, cytoplasmic","103649528"
"Ribosome, cytoplasmic","103647262"
"60S ribosomal subunit, cytoplasmic","103647262"
"RC complex","ZEAMMB73_Zm00001d053070"
"RC complex","100382167"
"RC complex","100191506"
"28S ribosomal subunit, mitochondrial","100384409"
"28S ribosomal subunit, mitochondrial","100277624"
"28S ribosomal subunit, mitochondrial","ZEAMMB73_Zm00001d014924"
"28S ribosomal subunit, mitochondrial","rps11"
"28S ribosomal subunit, mitochondrial","ZEAMMB73_Zm00001d039348"
"28S ribosomal subunit, mitochondrial","100273480"
"55S ribosome, mitochondrial","rpl33"
"55S ribosome, mitochondrial","100384409"
"55S ribosome, mitochondrial","100277624"
"55S ribosome, mitochondrial","ZEAMMB73_Zm00001d014924"
"55S ribosome, mitochondrial","rps11"
"55S ribosome, mitochondrial","ZEAMMB73_Zm00001d039348"
"55S ribosome, mitochondrial","ZEAMMB73_Zm00001d039395"
"55S ribosome, mitochondrial","100274625"
"55S ribosome, mitochondrial","ZEAMMB73_Zm00001d045819"
"55S ribosome, mitochondrial","rpl16"
"55S ribosome, mitochondrial","100282718"
"55S ribosome, mitochondrial","100273480"
"DNA-PK-Ku complex","100381505"
"DNA-PK-Ku complex","ZEAMMB73_Zm00001d034894"
"39S ribosomal subunit, mitochondrial","rpl33"
"39S ribosomal subunit, mitochondrial","ZEAMMB73_Zm00001d039395"
"39S ribosomal subunit, mitochondrial","100274625"
"39S ribosomal subunit, mitochondrial","ZEAMMB73_Zm00001d045819"
"39S ribosomal subunit, mitochondrial","rpl16"
"39S ribosomal subunit, mitochondrial","100282718"
"Ku antigen complex","100381505"
"Ku antigen complex","ZEAMMB73_Zm00001d034894"
"DNA ligase IV-XRCC4-AHNK complex","ZEAMMB73_Zm00001d002390"
"40S ribosomal subunit, cytoplasmic","ZEAMMB73_Zm00001d018913"
"40S ribosomal subunit, cytoplasmic","103649528"
"DNA ligase IV-XRCC4 complex","ZEAMMB73_Zm00001d002390"
"DNA ligase IV-XRCC4-PNK complex","ZEAMMB73_Zm00001d002390"
"Spliceosome","100383162"
"Spliceosome","100502327"
"Spliceosome","100282830"
"Spliceosome","ZEAMMB73_Zm00001d033309"
"Spliceosome","100217135"
"Spliceosome","ZEAMMB73_Zm00001d029375"
"Spliceosome","103633484"
"Spliceosome","100282966"
"Spliceosome","103653151"
"Spliceosome","ZEAMMB73_Zm00001d014343"
"Spliceosome","100273115"
"Spliceosome","103653436"
"Spliceosome","103654338"
"Spliceosome","100285502"
"Spliceosome","LSM3"
"Spliceosome","ZEAMMB73_Zm00001d029133"
"Spliceosome","100272956"
"Spliceosome","103632256"
"Spliceosome","ZEAMMB73_Zm00001d018180"
"Spliceosome","ZEAMMB73_Zm00001d046549"
"Spliceosome","ZEAMMB73_Zm00001d040689"
"Spliceosome","ZEAMMB73_Zm00001d014512"
"Spliceosome","103632647"
"Spliceosome","ZEAMMB73_Zm00001d043861"
"Spliceosome","100283326"
"Spliceosome","100194058"
"Spliceosome","100281557"
"Spliceosome","100304252"
"Spliceosome","100272607"
"Spliceosome","ZEAMMB73_Zm00001d042287"
"Spliceosome","ZEAMMB73_Zm00001d048133"
"Spliceosome","ZEAMMB73_Zm00001d045183"
"Spliceosome","100281463"
"Spliceosome","ZEAMMB73_Zm00001d019087"
"Spliceosome","ZEAMMB73_Zm00001d031937"
"Spliceosome","100285873"
"DNA ligase IV-condensin complex","103650874"
"DNA ligase IV-condensin complex","ZEAMMB73_Zm00001d002390"
"DNA ligase IV-XRCC4-XLF complex","ZEAMMB73_Zm00001d002390"
"DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex","100283527"
"DNA ligase III-XRCC1 complex","100283527"
"MSH2-MSH6-PMS2-MLH1 complex","ZEAMMB73_Zm00001d020424"
"MSH2-MSH6-PMS1-MLH1 complex","ZEAMMB73_Zm00001d020424"
"MSH2-MSH6 complex","ZEAMMB73_Zm00001d020424"
"PCNA-MutS-alpha-MutL-alpha-DNA complex","ZEAMMB73_Zm00001d020424"
"Ubiquitin E3 ligase (UBADC1, RNF123)","ZEAMMB73_Zm00001d022205"
"MCM complex","ZEAMMB73_Zm00001d049190"
"ORC complex (origin recognition complex)","ZEAMMB73_Zm00001d043840"
"ORC complex (origin recognition complex)","ZEAMMB73_Zm00001d017423"
"ORC complex (origin recognition complex)","ZEAMMB73_Zm00001d031073"
"ORC complex (origin recognition complex)","ZEAMMB73_Zm00001d022226"
"Succinyl-CoA synthetase, GDP-forming","100284826"
"Respiratory chain complex I, mitochondrial","nad4L"
"Respiratory chain complex I, mitochondrial","ZEAMMB73_Zm00001d018479"
"Respiratory chain complex I, mitochondrial","100283425"
"Respiratory chain complex I, mitochondrial","100282004"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","ZEAMMB73_Zm00001d018479"
"Respiratory chain complex I (subcomplex I alpha), mitochondrial","100283425"
"Respiratory chain complex I (subcomplex I lambda), mitochondrial","100283425"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","100283425"
"Respiratory chain complex I (subcomplex I beta), mitochondrial","100282004"
"Farnesyltransferase","100273635"
"EXO1-MLH1-PMS2 complex","100381439"
"EXO1-MLH1-PCNA complex","100381439"
"MSH4-MSH5-GPS2 complex","ZEAMMB73_Zm00001d006382"
"Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)","103653397"
"18S U11/U12 snRNP","100285502"
"18S U11/U12 snRNP","100193767"
"18S U11/U12 snRNP","ZEAMMB73_Zm00001d001949"
"BASC complex (BRCA1-associated genome surveillance complex)","ZEAMMB73_Zm00001d023578"
"BASC complex (BRCA1-associated genome surveillance complex)","103648088"
"BASC complex (BRCA1-associated genome surveillance complex)","ZEAMMB73_Zm00001d020424"
"BASC complex (BRCA1-associated genome surveillance complex)","ZEAMMB73_Zm00001d040166"
"BASC complex (BRCA1-associated genome surveillance complex)","ZEAMMB73_Zm00001d050612"
"GCN5-TRRAP histone acetyltransferase complex","ZEAMMB73_Zm00001d020424"
"GCN5-TRRAP histone acetyltransferase complex","100281967"
"GCN5-TRRAP histone acetyltransferase complex","ZEAMMB73_Zm00001d022338"
"TFTC-type histone acetyl transferase complex","100279374"
"TFTC-type histone acetyl transferase complex","ZEAMMB73_Zm00001d022338"
"BP-SMAD complex","100274310"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","100281967"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","ZEAMMB73_Zm00001d022338"
"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)","100277447"
"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)","100277447"
"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)","100277447"
"TFIID-beta complex","100281967"
"TFIID-beta complex","100282526"
"TFTC complex (TATA-binding protein-free TAF-II-containing complex)","100282526"
"PCAF complex","100281967"
"PCAF complex","ZEAMMB73_Zm00001d022338"
"STAGA complex","100281967"
"STAGA complex","ZEAMMB73_Zm00001d022338"
"TFIID complex","100281967"
"TFIID complex","100282526"
"TFIID complex, B-cell specific","100281967"
"TFIID complex, B-cell specific","100282526"
"DA complex","100281967"
"DA complex","100282526"
"DAB complex","100281967"
"DAB complex","100282526"
"TIP60 histone acetylase complex","ZEAMMB73_Zm00001d022338"
"NuA4/Tip60-HAT complex","100274188"
"NuA4/Tip60-HAT complex","ZEAMMB73_Zm00001d022338"
"NuA4/Tip60-HAT complex","ZEAMMB73_Zm00001d035012"
"Cytochrome c oxidase, mitochondrial","COI"
"Cytochrome c oxidase, mitochondrial","cox3"
"IMP3-IMP4-MPP10 complex","100194088"
"IMP3-IMP4-MPP10 complex","100216667"
"TRAP complex","100279775"
"TRAP complex","100193909"
"TRAP complex","100383822"
"TRAP complex","100193504"
"DRIP complex","100279374"
"DRIP complex","100279775"
"LSm1-7 complex","LSM3"
"LSm1-7 complex","100286213"
"LSm1-7 complex","100285873"
"LSm2-8 complex","100284021"
"LSm2-8 complex","LSM3"
"LSm2-8 complex","100286213"
"LSm2-8 complex","100285873"
"p300-CBP-p270-SWI/SNF complex","100191936"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","COI"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","cox3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","nad4L"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ZEAMMB73_Zm00001d018479"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","100283425"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","100282004"
"CTF18-CTF8-DCC1-RFC3 complex","100216608"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","ZEAMMB73_Zm00001d050612"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","ZEAMMB73_Zm00001d022338"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","103630267"
"BRG1-SIN3A complex","100191936"
"BRM-SIN3A complex","100191936"
"P2X7 receptor signalling complex","103625953"
"DDB2 complex","100192688"
"CSA complex","ZEAMMB73_Zm00001d042794"
"CSA complex","100192688"
"CSA-POLIIa complex","ZEAMMB73_Zm00001d042794"
"CSA-POLIIa complex","100192688"
"SIN3-ING1b complex II","100191936"
"TREX complex","ZEAMMB73_Zm00001d018180"
"TREX complex","103632647"
"TREX complex","ZEAMMB73_Zm00001d043861"
"TREX complex","100304252"
"TREX complex","100272607"
"THO complex","ZEAMMB73_Zm00001d018180"
"THO complex","103632647"
"THO complex","ZEAMMB73_Zm00001d043861"
"THO complex","100304252"
"LARC complex (LCR-associated remodeling complex)","100191936"
"NuA4/Tip60-HAT complex B","ZEAMMB73_Zm00001d022338"
"Exosome","100281965"
"NuA4/Tip60-HAT complex A","100274188"
"NuA4/Tip60-HAT complex A","ZEAMMB73_Zm00001d022338"
"DMAP1-associated complex","ZEAMMB73_Zm00001d035012"
"DMAP1-associated complex","ZEAMMB73_Zm00001d022338"
"BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I","100191936"
"BRM-SIN3A-HDAC complex","100191936"
"Anti-Sm protein complex","ZEAMMB73_Zm00001d017363"
"6S methyltransferase and RG-containing Sm proteins complex","100285502"
"RICH1/AMOT polarity complex, Flag-Rich1 precipitated","ZEAMMB73_Zm00001d029343"
"BRAF53-BRCA2 complex","ZEAMMB73_Zm00001d024953"
"hMediator complex (MED23, CDK8, CCNC, MED7)","100193909"
"hMediator complex (MED23, CDK8, CCNC)","100193909"
"CDK8-CyclinC-Mediator complex","100193909"
"Mediator complex 1","100279374"
"Mediator complex 1","100279775"
"Mediator complex 1","100193909"
"Mediator complex 2","100279374"
"Mediator complex 2","100279775"
"ARC92-Mediator complex","100279374"
"ARC92-Mediator complex","100279775"
"CRSP-Mediator 2 complex","100279374"
"CRSP-Mediator 2 complex","100279775"
"CEN complex","ZEAMMB73_Zm00001d015203"
"Class C Vps complex (VPS11, VPS18, STX7)","100217064"
"Class C Vps complex (VPS11, VPS18, STX7)","ZEAMMB73_Zm00001d024205"
"Class C Vps complex (VPS11, VPS18, VPS16)","103636149"
"Class C Vps complex (VPS11, VPS18, VPS16)","100217064"
"Class C Vps complex (VPS11, VPS18, VPS16)","ZEAMMB73_Zm00001d024205"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","100217064"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","ZEAMMB73_Zm00001d024205"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","103636149"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","100217064"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","ZEAMMB73_Zm00001d024205"
"CDC7-DBF7 complex","ZEAMMB73_Zm00001d029964"
"BRCA1-RAD50-MRE11-NBS1 complex","ZEAMMB73_Zm00001d050612"
"GAA1-GPI8-PIGT-PIG-PIGS complex","100275097"
"GAA1-GPI8-PIGT-PIG-PIGS complex","100273218"
"GAA1-GPI8-PIGT-PIG-PIGS complex","100282184"
"KIN17-PCNA-RPA70 complex","100280773"
"RC complex (Replication competent complex)","ZEAMMB73_Zm00001d042713"
"RC complex (Replication competent complex)","ZEAMMB73_Zm00001d023578"
"RC complex (Replication competent complex)","103648088"
"RC complex (Replication competent complex)","100216703"
"RC complex (Replication competent complex)","100191506"
"RC complex during S-phase of cell cycle","ZEAMMB73_Zm00001d042713"
"RC complex during S-phase of cell cycle","100280773"
"RC complex during S-phase of cell cycle","ZEAMMB73_Zm00001d053070"
"RC complex during S-phase of cell cycle","103648088"
"RC complex during G2/M-phase of cell cycle","ZEAMMB73_Zm00001d042713"
"RC complex during G2/M-phase of cell cycle","100280773"
"RC complex during G2/M-phase of cell cycle","ZEAMMB73_Zm00001d053070"
"RC complex during G2/M-phase of cell cycle","103648088"
"CAK-ERCC2 complex","100285960"
"TFIIH transcription factor core complex","100274310"
"TFIIH transcription factor core complex","100192494"
"TFIIH transcription factor core complex","ZEAMMB73_Zm00001d001809"
"Snurportin-CRM1-RanGTP complex","ZEAMMB73_Zm00001d010915"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)","103630267"
"12S U11 snRNP","100285502"
"12S U11 snRNP","ZEAMMB73_Zm00001d001949"
"SNX complex (SNX1, SNX1a, SNX2, SNX4)","103630267"
"DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1","100283527"
"DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1","100283527"
"SNX complex (SNX1, SNX1a, SNX2, SNX4, LEPR)","103630267"
"PCNA-KU antigen complex","100381505"
"PCNA-KU antigen complex","ZEAMMB73_Zm00001d034894"
"SNX complex (SNX1, SNX1a, SNX2, SNX4, INSR)","103630267"
"SNX complex (SNX1, SNX1a, SNX2, SNX4, EGFR)","103630267"
"SNX complex (SNX1, SNX1a, SNX2, SNX4, PDGFRA)","103630267"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","100192580"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","100216593"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","ZEAMMB73_Zm00001d008757"
"DNA polymerase alpha-primase complex","ZEAMMB73_Zm00001d042713"
"DNA polymerase alpha-primase complex","ZEAMMB73_Zm00001d009888"
"DNA polymerase alpha-primase complex","100191506"
"transcription factor IIIC multisubunit complex","ZEAMMB73_Zm00001d025105"
"transcription factor IIIC multisubunit complex","103652996"
"TFIIIC containing-TOP1-SUB1 complex","ZEAMMB73_Zm00001d025105"
"TFIIIC containing-TOP1-SUB1 complex","103652996"
"DNA synthesome complex (17 subunits)","ZEAMMB73_Zm00001d042713"
"DNA synthesome complex (17 subunits)","100280773"
"DNA synthesome complex (17 subunits)","ZEAMMB73_Zm00001d053070"
"DNA synthesome complex (17 subunits)","103648088"
"DNA synthesome complex (17 subunits)","100382167"
"DNA synthesome complex (17 subunits)","ZEAMMB73_Zm00001d009888"
"DNA synthesome complex (17 subunits)","100191506"
"DNA synthesome complex (17 subunits)","100282638"
"DNA synthesome complex (17 subunits)","100282897"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","ZEAMMB73_Zm00001d025105"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","103652996"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","ZEAMMB73_Zm00001d025105"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","103652996"
"RFC2-RIalpha complex","ZEAMMB73_Zm00001d023578"
"ATR-HDAC2 complex","ZEAMMB73_Zm00001d014813"
"ATR-HDAC2-CHD4 complex","ZEAMMB73_Zm00001d014813"
"CF IIAm complex (Cleavage factor IIAm complex)","100280286"
"CF IIAm complex (Cleavage factor IIAm complex)","100274310"
"CF IIAm complex (Cleavage factor IIAm complex)","ZEAMMB73_Zm00001d001809"
"CF IIAm complex (Cleavage factor IIAm complex)","100284798"
"SMN complex","ZEAMMB73_Zm00001d017363"
"SMN complex","100285502"
"Cleavage and polyadenylation factor (CPSF)","ZEAMMB73_Zm00001d044552"
"Cleavage stimulation factor","100192488"
"Cleavage stimulation factor","ZEAMMB73_Zm00001d038093"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","100192488"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","ZEAMMB73_Zm00001d038093"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","ZEAMMB73_Zm00001d044552"
"Histone H3.1 complex","100194325"
"Histone H3.1 complex","100383753"
"Histone H3.3 complex","100383753"
"FA complex (Fanconi anemia complex)","103654570"
"Integrator complex","103647022"
"Integrator complex","100381696"
"Integrator complex","ZEAMMB73_Zm00001d040193"
"DSS1 complex","ZEAMMB73_Zm00001d024953"
"DSS1 complex","100381696"
"DSS1 complex","ZEAMMB73_Zm00001d040193"
"Integrator-RNAPII complex","103647022"
"Integrator-RNAPII complex","100381696"
"Integrator-RNAPII complex","ZEAMMB73_Zm00001d040193"
"p400-associated complex","ZEAMMB73_Zm00001d022338"
"Paf complex","103626013"
"c-MYC-ATPase-helicase complex","ZEAMMB73_Zm00001d022338"
"CBC complex (cap binding complex)","ZEAMMB73_Zm00001d029133"
"PHAX-CBC complex (cap binding complex)","ZEAMMB73_Zm00001d029133"
"PHAX-CBC complex (cap binding complex)","100278489"
"TRRAP-BAF53-HAT complex","ZEAMMB73_Zm00001d022338"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","ZEAMMB73_Zm00001d029133"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","100278489"
"C complex spliceosome","100502327"
"C complex spliceosome","ZEAMMB73_Zm00001d033309"
"C complex spliceosome","ZEAMMB73_Zm00001d029375"
"C complex spliceosome","103633484"
"C complex spliceosome","100273115"
"C complex spliceosome","100285502"
"C complex spliceosome","LSM3"
"C complex spliceosome","ZEAMMB73_Zm00001d046549"
"C complex spliceosome","ZEAMMB73_Zm00001d050793"
"C complex spliceosome","ZEAMMB73_Zm00001d044297"
"C complex spliceosome","ZEAMMB73_Zm00001d042287"
"C complex spliceosome","103638373"
"C complex spliceosome","100274103"
"C complex spliceosome","ZEAMMB73_Zm00001d045183"
"C complex spliceosome","100281463"
"C complex spliceosome","ZEAMMB73_Zm00001d031937"
"CDC5L core complex","ZEAMMB73_Zm00001d033309"
"CDC5L core complex","ZEAMMB73_Zm00001d042287"
"CDC5L complex","ZEAMMB73_Zm00001d033309"
"CDC5L complex","100273115"
"CDC5L complex","ZEAMMB73_Zm00001d042287"
"ESCRT-II complex","100216977"
"DNA double-strand break end-joining complex","100381505"
"DNA double-strand break end-joining complex","ZEAMMB73_Zm00001d034894"
"DNA double-strand break end-joining complex","ZEAMMB73_Zm00001d002390"
"DNA double-strand break end-joining complex","ZEAMMB73_Zm00001d050612"
"NCBP-NIP1 complex","ZEAMMB73_Zm00001d029133"
"RNA pol II containing coactivator complex Tat-SF","ZEAMMB73_Zm00001d037142"
"Rap1 complex","100381505"
"Rap1 complex","ZEAMMB73_Zm00001d034894"
"Rap1 complex","ZEAMMB73_Zm00001d050612"
"TRF2-Ku complex","100381505"
"TRF2-Ku complex","ZEAMMB73_Zm00001d034894"
"H2AX complex, isolated from cells without IR exposure","100274138"
"Ubiquitin E3 ligase (BMI1, SPOP, CUL3)","103627724"
"Ubiquitin E3 ligase (H2AFY, SPOP, CUL3)","103627724"
"H2AX complex I","100274138"
"H2AX complex II","100274138"
"WINAC complex","100191936"
"EBAFb complex","100191936"
"Ubiquitin E3 ligase (SPOP, DAXX, CUL3)","103627724"
"Protein phosphatase 4 complex","100216692"
"EBAFa complex","100191936"
"ALL-1 supercomplex","100191936"
"ALL-1 supercomplex","ZEAMMB73_Zm00001d046549"
"ALL-1 supercomplex","ZEAMMB73_Zm00001d044552"
"Chromatin assembly complex (CAF-1 complex)","100194325"
"SRm160/300 complex","ZEAMMB73_Zm00001d014343"
"SRm160/300 complex","100273115"
"ING4 complex (ING4, JADE1, KAT7, MEAF6)","100274188"
"Elongator holo complex","ZEAMMB73_Zm00001d031291"
"Elongator holo complex","100192820"
"NCOR1 complex","100191936"
"Vigilin-DNA-PK-Ku antigen complex","100381505"
"Vigilin-DNA-PK-Ku antigen complex","ZEAMMB73_Zm00001d034894"
"FA core complex (Fanconi anemia core complex)","103654570"
"TLE1 corepressor complex (MASH1 promoter-corepressor complex)","ZEAMMB73_Zm00001d050612"
"SF3b complex","100286340"
"(E.F.G) complex","100285502"
"SMN containing complex","ZEAMMB73_Zm00001d017363"
"SMN-PolII-RHA complex","ZEAMMB73_Zm00001d017363"
"PPP4C-PPP4R2-Gemin3-Gemin4 complex","100216692"
"BUB1-BUB3 complex","100194273"
"mTOR complex (MTOR, RICTOR, MLST8)","100191700"
"COP9 signalosome complex","100281926"
"COP9 signalosome complex","100192688"
"Kaiso-NCOR complex","103634473"
"Ubiquitin E3 ligase (CDC34, NEDD8, BTRC, CUL1, SKP1A, RBX1)","100282222"
"CHTF18-RFC2-5 complex","ZEAMMB73_Zm00001d023578"
"CHTF18-RFC2-5 complex","100216703"
"RFC2-5 subcomplex","ZEAMMB73_Zm00001d023578"
