"protein_A","protein_B"
"CDC10","CDC12"
"CDC10","CDC3"
"CDC10","GIN4"
"CDC10","SHS1"
"CDC11","CDC12"
"CDC11","CDC3"
"CDC11","HPC2"
"CDC11","SHS1"
"CDC12","CDC3"
"CDC12","OST3"
"CDC12","SHS1"
"CDC25","ERV46"
"CDC25","RBG1"
"CDC26","TOS1"
"CDC28","YNL181W"
"CDC3","SHS1"
"CDC31","MMF1"
"CDC31","YSA1"
"CDC39","GAA1"
"CDC39","RPN11"
"CDC39","RPN12"
"CDC39","RPN13"
"CDC39","RPN2"
"CDC39","RPN3"
"CDC39","RPN9"
"CDC43","RAM2"
"CDC48","CHL4"
"CDC48","NPL4"
"CDC48","PAP2"
"CDC48","PRP3"
"CDC48","RXT3"
"CDC48","SHP1"
"CDC48","UBX2"
"CDC48","UBX4"
"CDC48","UBX7"
"CDC48","UFD1"
"CDC48","VMS1"
"CDC50","GRE3"
"CDC50","SET6"
"CDC55","ECM30"
"CDC9","URA2"
"CDS1","VMA13"
"CDS1","VMA8"
"CHC1","CLC1"
"CHK1","LAC1"
"CHK1","YKR018C"
"CHL4","PDR16"
"CHS5","CHS6"
"CHS6","TCM62"
"CIK1","URA2"
"CIR2","PUS7"
"CIS3","PIR3"
"CKA2","MNR2"
"CKA2","ROT2"
"CKB1","MNR2"
"CKB2","INP53"
"CLC1","CPR7"
"CLN3","THI7"
"CMC2","MIC17"
"CMC2","UBC13"
"CMD1","SHE3"
"CMD1","VPS13"
"CMK2","LEU3"
"CMK2","YLR001C"
"CNM67","SEC3"
"CNM67","SPO75"
"COA1","SPC42"
"COA3","YLR363W-A"
"COG1","COG2"
"COG1","COG3"
"COG1","COG4"
"COG1","COG5"
"COG1","COG6"
"COG1","COG8"
"COG2","COG3"
"COG2","COG4"
"COG2","COG5"
"COG2","COG6"
"COG2","COG8"
"COG3","COG4"
"COG3","COG5"
"COG3","COG6"
"COG3","COG8"
"COG4","COG5"
"COG4","COG6"
"COG4","COG7"
"COG4","COG8"
"COG5","COG6"
"COG5","COG7"
"COG5","COG8"
"COG6","COG7"
"COG6","COG8"
"COG8","FSH3"
"COG8","YJR008W"
"COP1","RET2"
"COP1","RET3"
"COP1","RIB1"
"COP1","SEC21"
"COP1","SEC26"
"COP1","SEC27"
"COP1","SEC28"
"COP1","YFL042C"
"COQ2","PAM18"
"COQ3","GAL83"
"COQ3","SNF1"
"COR1","CYT1"
"COR1","QCR2"
"COR1","QCR7"
"COR1","RBS1"
"COR1","TIM54"
"COR1","YHR003C"
"COR1","YKL027W"
"COR1","ZRC1"
"COS12","FMP27"
"COS12","GCD6"
"COS3","TIS11"
"COS4","YMR124W"
"COS8","TYW1"
"COS8","YMR111C"
"COS9","SKI3"
"COX13","CPA1"
"COX16","DPB2"
"COX20","QDR2"
"COX4","COX5A"
"COX4","COX6"
"COX4","COX9"
"COX5A","COX5B"
"COX5A","COX6"
"COX5B","COX6"
"COX5B","GEP7"
"COX7","RAD9"
"COY1","MYO1"
"CPA2","YFR012W"
"CPR4","SYM1"
"CPR5","VMA13"
"CPR8","SFL1"
"CPR8","YMR147W"
"CPS1","NKP2"
"CSF1","YBR197C"
"CSF1","YPL077C"
"CSG2","MTG1"
"CSG2","NEO1"
"CSR1","CYC8"
"CSR1","DDI1"
"CST6","PEP7"
"CST9","SAM37"
"CTF18","YDL180W"
"CTF4","GTT3"
"CTK3","TYW1"
"CTR2","TSC13"
"CUE1","YIL096C"
"CUE4","NFS1"
"CUE5","PHO3"
"CUP9","ENB1"
"CUS1","HEM14"
"CWC25","YPR109W"
"CWH41","NIP100"
"CYR1","MSH2"
"CYR1","SRV2"
"CYT1","QCR7"
"DAK1","YBT1"
"DAL7","HXT7"
"DAN1","LAS17"
"DAN1","PET111"
"DAN4","YFL066C"
"DAN4","YHR080C"
"DAP1","TOM22"
"DAP2","YJL049W"
"DBF20","PLB1"
"DBP2","GYL1"
"DBP5","NPA3"
"DBP5","RPD3"
"DBP5","WWM1"
"DBP8","OST5"
"DBP9","YGR026W"
"DCC1","IRC18"
"DDI1","HMS2"
"DDI1","PMT4"
"DEG1","NHX1"
"DER1","TSR4"
"DET1","ERP1"
"DFM1","PRP22"
"DGK1","TFC4"
"DIA3","HAM1"
"DID2","DID4"
"DID2","SNF7"
"DID2","VAC8"
"DID2","VPS24"
"DID4","SNF7"
"DID4","VPS24"
"DID4","VPS4"
"DJP1","SYN8"
"DLD1","PHO13"
"DLT1","YDR056C"
"DNL4","UBC1"
"DRE2","PRX1"
"DRE2","RDL2"
"DRE2","VMA7"
"DRE2","WWM1"
"DRS2","PRP5"
"DSF1","RGI1"
"DSL1","GOS1"
"DSL1","SEC20"
"DSL1","SEC22"
"DSL1","SEC39"
"DSL1","TIP20"
"DSL1","UFE1"
"DSL1","USE1"
"DSL1","YKT6"
"DTR1","MED11"
"DTR1","YAP1802"
"DUG1","KRE2"
"DUG1","YLH47"
"DUG2","PEX15"
"DUG3","PEX15"
"DUR3","PUF3"
"EAF5","MDM12"
"ECM16","TIM50"
"ECM19","YBL112C"
"ECM27","YLR407W"
"ECM30","UBP15"
"ECM32","WSC4"
"ECM33","INH1"
"ECM38","YKR015C"
"EDE1","SLA2"
"EDE1","SYP1"
"EFT1","TIF1"
"EIS1","PCL9"
"EIS1","YGR130C"
"EMC1","MLP2"
"EMC1","NAM9"
"EMC1","SPC110"
"EMI5","GET2"
"EMP24","ERP1"
"EMP24","ERP2"
"EMP24","ERV25"
"EMP46","EMP47"
"EMP46","LSC2"
"EMP46","SSP120"
"EMP47","SSP120"
"END3","GRX7"
"END3","LAS17"
"END3","PAN1"
"END3","RPC17"
"END3","RPC53"
"END3","SLA2"
"END3","YRF1-4"
"ENT2","RCR1"
"ENT3","GGA2"
"EOS1","RIM15"
"EOS1","SCM3"
"EPL1","VMA2"
"EPT1","MIC14"
"ERG11","PCT1"
"ERG12","IDP3"
"ERG12","LSB3"
"ERG20","PHO88"
"ERG24","YOL098C"
"ERG3","NCA3"
"ERG7","SOG2"
"ERG7","YPR117W"
"ERP1","ERP2"
"ERP1","ERV25"
"ERP2","ERV25"
"ERP3","ERV25"
"ERP4","GCD6"
"ERP4","GCD7"
"ERP4","GCN3"
"ERV14","SVF1"
"ERV25","FKS1"
"ERV25","PMT4"
"ERV41","ERV46"
"ERV41","FMP52"
"ERV46","RNA15"
"ERV46","SEC26"
"ESF1","VMA8"
"ESP1","PEX5"
"EST1","SCJ1"
"EUG1","UBC1"
"EXG2","SEC13"
"EXO70","EXO84"
"EXO70","SEC15"
"EXO70","YLL007C"
"EXO84","SEC10"
"EXO84","SEC15"
"EXO84","SEC3"
"EXO84","SEC5"
"EXO84","SEC6"
"EXO84","TCB2"
"FAB1","PIB1"
"FAR3","VPS64"
"FAR7","YPT32"
"FAS1","FAS2"
"FAS1","GRS1"
"FAS1","PEP1"
"FAS2","GDI1"
"FAS2","YLR312C"
"FCJ1","YGR130C"
"FCJ1","YPL109C"
"FCY1","MDG1"
"FCY1","MDY2"
"FCY1","RGI1"
"FCY22","YPL257W"
"FET3","RLI1"
"FET3","YPP1"
"FIG4","RCK1"
"FIG4","VAC14"
"FIP1","GPI10"
"FIP1","PMT3"
"FIP1","SFT2"
"FIP1","STE24"
"FKS1","GSC2"
"FKS1","KAP95"
"FKS1","PGA3"
"FKS1","RPL10"
"FKS1","RPL1B"
"FKS1","RPS0A"
"FKS1","RPS17B"
"FKS1","RPS1A"
"FKS1","RPS8A"
"FKS1","YLL066C"
"FLO8","USO1"
"FMN1","POP2"
"FMN1","PTC4"
"FMN1","SKP1"
"FMP30","SCW10"
"FMP32","SLI15"
"FMP33","YPL108W"
"FPR3","SEC2"
"FPR3","SHY1"
"FPR4","SHY1"
"FRE1","OAF3"
"FRE2","GCN5"
"FRK1","LCL2"
"FRQ1","PIK1"
"FRT1","TOS8"
"FSH1","PHO3"
"FSH1","SLA2"
"FSH1","YPT1"
"FTH1","PET309"
"FUN14","MYO4"
"FUN19","KAP123"
"FYV10","GID8"
"FYV10","RMD5"
"FYV10","VID24"
"FYV10","VID28"
"FYV10","VID30"
"FYV10","YDL176W"
"FYV4","MAM3"
"FYV5","YOR338W"
"GAA1","MLP2"
"GAA1","MYO1"
"GAC1","MET7"
"GAL80","SCJ1"
"GAL83","REG1"
"GAL83","SAK1"
"GAL83","SIP1"
"GAL83","SIP2"
"GAL83","SNF1"
"GAL83","SNF4"
"GAP1","PRE4"
"GAP1","SCL1"
"GAR1","GFD1"
"GAS5","PET123"
"GAS5","RPT1"
"GAS5","TPP1"
"GAT1","SAP1"
"GBP2","IMD3"
"GCD2","SAC1"
"GCD7","MST27"
"GCN1","TOM70"
"GCV1","HKR1"
"GDB1","SAY1"
"GDI1","YPT31"
"GDI1","YPT52"
"GDI1","YPT6"
"GEA2","RPC10"
"GEA2","RPC11"
"GEA2","RPC17"
"GEA2","RPC31"
"GEA2","RPC37"
"GEA2","RPC53"
"GEA2","SGD1"
"GEF1","YOR062C"
"GEM1","RPL39"
"GEM1","RPS11B"
"GEM1","RPS22B"
"GEP5","VID24"
"GET1","GET3"
"GET2","GET3"
"GET2","SRL4"
"GEX2","KIN1"
"GFD1","NAB2"
"GFD1","PSP2"
"GFD1","SUM1"
"GID8","RMD5"
"GID8","VID24"
"GID8","VID28"
"GID8","VID30"
"GID8","YDL176W"
"GIR2","GPI11"
"GIS2","PEX2"
"GLC3","SKP1"
"GLC8","NUP2"
"GLC8","PCS60"
"GLC8","PHO3"
"GLC8","YOR020W-A"
"GLE1","INP52"
"GLE2","NSP1"
"GLE2","SKM1"
"GLE2","YSR3"
"GON7","TCB3"
"GOS1","MDM20"
"GOS1","TIP20"
"GPA1","STE18"
"GPA1","STE4"
"GPA2","QRI1"
"GPB2","MSB1"
"GPD2","YCL002C"
"GPI15","PRE8"
"GPI16","HOG1"
"GPI16","RCK2"
"GPI17","HRB1"
"GPI17","MYO1"
"GPI18","RCR1"
"GPR1","HSH155"
"GPT2","PET54"
"GPT2","RAX1"
"GPT2","STV1"
"GPT2","YDL073W"
"GPX2","PHO3"
"GPX2","YFH1"
"GPX2","YMR295C"
"GRC3","SCJ1"
"GRE2","SPC2"
"GRH1","SEC23"
"GRH1","SEC24"
"GRR1","PEX4"
"GRX2","TFC4"
"GRX3","RGI1"
"GRX4","SYH1"
"GRX5","PHO3"
"GRX7","SEC8"
"GRX7","SKP2"
"GTB1","ROT2"
"GTT3","NTO1"
"GVP36","IZH2"
"GVP36","PHO87"
"GYL1","GYP5"
"GYL1","RVS161"
"GYL1","RVS167"
"GYP5","RVS161"
"GYP5","RVS167"
"GYP5","YIA6"
"HAL1","YPC1"
"HAL5","PIB2"
"HAL9","SAY1"
"HAL9","TCO89"
"HAP1","LCB3"
"HAS1","IMD3"
"HBN1","URA1"
"HBS1","PHO3"
"HCH1","NUP2"
"HCH1","PHO3"
"HCM1","PDR11"
"HCM1","PDR15"
"HEF3","HEH2"
"HEM1","SPS1"
"HEM2","PEX11"
"HFD1","IMH1"
"HFD1","SLU7"
"HHF1","PSE1"
"HHF1","RSC3"
"HHF1","TSC13"
"HHT1","MSO1"
"HIP1","YKR096W"
"HMF1","PHO3"
"HMG1","KIP2"
"HOC1","MNN10"
"HOC1","MNN11"
"HOC1","YCR043C"
"HOF1","SEC18"
"HOG1","KES1"
"HRD1","YOS9"
"HRP1","PHO3"
"HRP1","YOR020W-A"
"HRR25","RPL13B"
"HRR25","RPS28B"
"HRT3","TOM20"
"HSE1","ICS2"
"HSE1","PSH1"
"HSE1","VPS27"
"HSL7","VTI1"
"HSM3","PHO3"
"HSM3","YPT1"
"HTA2","RSC3"
"HTL1","RSC3"
"HUB1","TCB3"
"HUL4","YNL194C"
"HUT1","SET5"
"HXT11","UTR5"
"HXT3","PMT4"
"HXT3","VMA6"
"HXT4","MFT1"
"HXT7","RPL4B"
"ICP55","MCX1"
"ICP55","RIM4"
"ICP55","THI20"
"ICT1","YPS5"
"IDH1","NUP170"
"IGO2","YOR292C"
"IKS1","SPT14"
"ILV6","KAP123"
"ILV6","SEC53"
"IMD2","IMD3"
"IMD3","IMD4"
"IMD3","RPL13B"
"IMD3","RPL15A"
"IMD3","RPL1B"
"IMD3","RPL2B"
"IMD3","RPL3"
"IMD3","RPL6A"
"IMD3","RPL8B"
"IMD3","XRN1"
"IMG1","MRPL32"
"IMG2","MRPL32"
"IML3","IVY1"
"IMP2","NTG2"
"IMP2","YCR075W-A"
"IMP2'","NUC1"
"INO80","SNF4"
"INP2","YPR117W"
"INP51","IRS4"
"INP51","TAX4"
"INP52","RVS161"
"IPL1","YLR241W"
"IRC10","SNX41"
"IRC19","UBX2"
"IRC22","MRPS35"
"IRC22","RPS17A"
"ISA1","TOM70"
"IZH1","MSE1"
"IZH2","MSF1"
"IZH3","RNT1"
"IZH4","YME2"
"JEN1","YCR023C"
"JHD1","SNX3"
"JLP1","SRN2"
"JLP2","PET127"
"KAP120","MEC1"
"KAP123","KAP95"
"KAP123","LYS12"
"KAP123","NUP2"
"KAP123","NUP60"
"KAP123","RPS5"
"KAP123","UTP10"
"KAP123","YHR020W"
"KAP95","NUP1"
"KAP95","PSE1"
"KAP95","SRP1"
"KAR1","PET112"
"KAR2","NCP1"
"KAR2","TID3"
"KCC4","NAP1"
"KEG1","NTG2"
"KEX1","PEX13"
"KEX2","SIL1"
"KIN1","TRL1"
"KIN1","YJR030C"
"KIN2","PSP2"
"KIN2","UBP10"
"KOG1","TCO89"
"KRE1","KRE6"
"KRE1","PET20"
"KRE2","YPR204W"
"KTR4","LYS20"
"LAC1","PML39"
"LAS17","SLA1"
"LCB1","LCB2"
"LCB1","MYO1"
"LDB17","YPT11"
"LDB19","RSP5"
"LDB7","RSC3"
"LEU3","SKI7"
"LEU3","YKR023W"
"LHP1","SEC65"
"LHP1","SRP14"
"LHP1","SRP21"
"LHP1","SRP54"
"LHP1","SRP68"
"LHP1","SRP72"
"LHP1","SXM1"
"LSB3","SLA2"
"LSM8","RTN2"
"LST8","ZRT2"
"LTV1","RPS3"
"LTV1","UFD1"
"LYP1","PUP1"
"LYP1","PUP2"
"LYP1","PUP3"
"LYP1","UMP1"
"LYS4","YGL140C"
"MAD1","RMD5"
"MAL31","PYC1"
"MAL31","YTA12"
"MAM3","MRP1"
"MAM3","MRP13"
"MAM3","MRP21"
"MAM3","MRP4"
"MAM3","MRP51"
"MAM3","MRPS16"
"MAM3","MRPS17"
"MAM3","MRPS18"
"MAM3","MRPS35"
"MAM3","MRPS5"
"MAM3","MRPS8"
"MAM3","MRPS9"
"MAM3","NAM9"
"MAM3","RSM18"
"MAM3","RSM22"
"MAM3","RSM23"
"MAM3","RSM24"
"MAM3","RSM25"
"MAM3","RSM26"
"MAM3","RSM27"
"MAM3","RSM28"
"MAM3","RSM7"
"MAS2","YDJ1"
"MCR1","YIL002W-A"
"MDM10","MPM1"
"MDM20","YKL047W"
"MDM32","POM152"
"MDM35","UPS1"
"MDN1","RPB2"
"MDS3","MRL1"
"MDY2","SGT2"
"MED6","SYN8"
"MEH1","YCR075W-A"
"MES1","YKR018C"
"MET17","THI21"
"MET7","SHE4"
"MEX67","MTR2"
"MEX67","NUP120"
"MEX67","NUP145"
"MEX67","NUP84"
"MEX67","NUP85"
"MEX67","SEH1"
"MGE1","PHO3"
"MGE1","YOR020W-A"
"MGR1","MGR3"
"MGR1","YGR149W"
"MGR1","YHC1"
"MHP1","PEP3"
"MHP1","PEP5"
"MHP1","VAM6"
"MHP1","VPS16"
"MHR1","MRPL32"
"MIA40","PAN5"
"MIA40","RDH54"
"MIP1","YPT32"
"MIP6","SEC21"
"MLC1","SHE3"
"MLP1","OLE1"
"MMS2","PHO3"
"MMS2","SCS2"
"MMS2","SNF7"
"MMT2","SEC23"
"MNE1","PET54"
"MNE1","YGL081W"
"MNN10","MNN11"
"MNN10","PRM1"
"MNN10","YCR043C"
"MNN11","MNN9"
"MNN11","VAN1"
"MNN11","YCR043C"
"MNN2","MRS6"
"MNP1","MRPL32"
"MNR2","ROT2"
"MNT3","NBA1"
"MOB1","PCT1"
"MON1","SRO7"
"MPH3","YJR011C"
"MPS2","RET2"
"MRE11","YCT1"
"MRE11","YMR155W"
"MRPL1","MRPL32"
"MRPL13","MRPL32"
"MRPL19","MRPL32"
"MRPL20","MRPL32"
"MRPL24","MRPL32"
"MRPL25","MRPL32"
"MRPL32","MRPL33"
"MRPL32","MRPL36"
"MRPL32","MRPL37"
"MRPL32","MRPL39"
"MRPL32","MRPL40"
"MRPL32","MRPL6"
"MRPL32","MRPL8"
"MRPL32","MRPL9"
"MRPL32","YDR115W"
"MRPL32","YML6"
"MRS1","SEC63"
"MSA1","TGL1"
"MSC1","PRB1"
"MSD1","YDL012C"
"MSO1","RPL39"
"MSO1","RPS29B"
"MSR1","YLR046C"
"MSS1","PRE8"
"MSS51","SSC1"
"MST28","RTC1"
"MTC1","PCS60"
"MTC1","PHO3"
"MTC5","NPR2"
"MTC5","RIM9"
"MTC5","SEA4"
"MTF2","SLS1"
"MTG2","RRM3"
"MTR2","NUP120"
"MTR2","NUP84"
"MTR2","NUP85"
"MUK1","VPS35"
"MUK1","VPS5"
"MUP1","UTR2"
"MUS81","QDR3"
"MVB12","RIM8"
"MVB12","SRN2"
"MVB12","STP22"
"MVB12","VNX1"
"MVB12","VPS27"
"MVB12","VPS28"
"MVB12","VPS36"
"MYO1","NPP1"
"NAB3","SEC2"
"NAS6","RPN2"
"NAS6","TIM50"
"NCA3","SIM1"
"NCA3","SUN4"
"NCP1","TFC1"
"NCR1","PUF6"
"NDC1","POP4"
"NDC1","TAF7"
"NDD1","PLB2"
"NDI1","PPT1"
"NEM1","RFA1"
"NEM1","SPO7"
"NEO1","SEC21"
"NEO1","SHM2"
"NET1","VMA8"
"NIC96","NSP1"
"NIC96","NUP49"
"NIC96","NUP57"
"NIP1","PHO3"
"NMD2","VPS60"
"NNK1","SFI1"
"NOC4","NUP49"
"NOC4","NUP57"
"NOP15","SEC2"
"NOP15","SEC7"
"NOP15","TPO1"
"NOP15","VMA8"
"NOP2","PCS60"
"NOP53","RVS161"
"NOP7","TPO1"
"NPL4","PRP3"
"NPL4","UBX2"
"NPL4","UBX7"
"NPL4","UFD1"
"NPL6","RSC3"
"NPP1","PDR17"
"NPP1","SLU7"
"NPR2","YLL054C"
"NPR3","WWM1"
"NSP1","NUP116"
"NSP1","NUP159"
"NSP1","NUP49"
"NSP1","NUP57"
"NSP1","NUP82"
"NSP1","TPS3"
"NTE1","YDR222W"
"NTH1","WSC4"
"NUC1","TRZ1"
"NUC1","YMR099C"
"NUM1","YMR027W"
"NUP1","SRP1"
"NUP120","NUP145"
"NUP120","NUP84"
"NUP120","NUP85"
"NUP120","SEC13"
"NUP120","SEH1"
"NUP145","NUP84"
"NUP145","NUP85"
"NUP145","SEC13"
"NUP145","SEH1"
"NUP159","NUP82"
"NUP159","YBR259W"
"NUP2","NUP60"
"NUP2","PHO3"
"NUP2","RDL2"
"NUP2","SLA2"
"NUP2","SNF7"
"NUP2","SRP1"
"NUP2","TMA17"
"NUP2","WWM1"
"NUP2","YFH1"
"NUP2","YLR257W"
"NUP2","YMR295C"
"NUP49","NUP57"
"NUP49","NUP82"
"NUP49","PFK26"
"NUP57","NUP82"
"NUP84","NUP85"
"NUP84","SEC13"
"NUP84","SEH1"
"NUP85","SEC13"
"NUP85","SEH1"
"NUT2","SPC2"
"NYV1","RPS1B"
"NYV1","RPS4A"
"ODC1","REX3"
"OGG1","YDR476C"
"OLA1","SEC53"
"OPI1","SCS2"
"OPI1","SIP2"
"OPY2","PPH22"
"OSH7","SHE3"
"OST1","OST3"
"OST1","STT3"
"OST1","SWP1"
"OST1","WBP1"
"OST2","SWP1"
"OST2","WBP1"
"OST3","STT3"
"OST3","TFC1"
"OST3","WBP1"
"OST4","PRI1"
"OST4","SST2"
"OST4","URB1"
"PAM16","PAM18"
"PAN1","SLA2"
"PCA1","PUS6"
"PCA1","SRP40"
"PCK1","RTC2"
"PCL5","SWF1"
"PCL9","RIP1"
"PCL9","YGR130C"
"PCS60","PUS7"
"PDC1","PTC5"
"PDC5","YGR012W"
"PDH1","VBA3"
"PDR17","PSD2"
"PDR17","SDH4"
"PEP3","PEP5"
"PEP3","VAM6"
"PEP3","VPS16"
"PEP3","VPS33"
"PEP3","VPS41"
"PEP3","VPS8"
"PEP4","RTN1"
"PEP5","VAM6"
"PEP5","VPS16"
"PEP5","VPS33"
"PEP5","VPS41"
"PEP5","VPS8"
"PEP8","VPS17"
"PEP8","VPS29"
"PEP8","VPS35"
"PEP8","VPS5"
"PET127","YJL163C"
"PEX1","PEX6"
"PEX10","RAD3"
"PEX15","ULS1"
"PEX17","SDO1"
"PEX25","YER140W"
"PEX27","PRI1"
"PEX31","YPR078C"
"PGA3","PRS1"
"PGA3","TID3"
"PHB1","YTA12"
"PHO3","PIN3"
"PHO3","PUF4"
"PHO3","RAD23"
"PHO3","RDL2"
"PHO3","RPO26"
"PHO3","SCD6"
"PHO3","SEC16"
"PHO3","SMI1"
"PHO3","SNF7"
"PHO3","STF2"
"PHO3","TCB3"
"PHO3","THO1"
"PHO3","TIF11"
"PHO3","TMA17"
"PHO3","WWM1"
"PHO3","YFH1"
