"protein_A","protein_B"
"BEM1","KEL2"
"BEM1","SEC5"
"BEM1","SFK1"
"BEM1","STE20"
"BIM1","YBR296C-A"
"BNA3","INO1"
"BNA3","LSP1"
"BNA3","SNC2"
"BNA3","TRP2"
"BNI5","BNI5"
"BRE1","PWP1"
"BRE1","SPP382"
"BRE5","BRE5"
"BRE5","DED1"
"BRE5","GIS2"
"BRE5","SRO9"
"BRE5","YGR054W"
"BRX1","DBP2"
"BRX1","EBP2"
"BRX1","GAR1"
"BRX1","LOC1"
"BRX1","NOC2"
"BRX1","NOP16"
"BRX1","PWP1"
"BRX1","RRP5"
"BRX1","RTT103"
"BRX1","TIF6"
"BRX1","YBR296C-A"
"BSC1","YOL138C"
"BSC2","YNR075C-A"
"BSC6","EMP70"
"BSC6","KEX1"
"BUD32","KAE1"
"BUD6","BUD6"
"BUL1","RIM1"
"BUR6","NCB2"
"BUR6","YNR065C"
"BZZ1","MYO5"
"BZZ1","VRP1"
"CAF17","YNL295W"
"CAF17","YNR075C-A"
"CAF20","FAR7"
"CAF20","SGT1"
"CAF20","YGR054W"
"CAF40","CAF40"
"CAF40","CCR4"
"CAF40","CDC36"
"CAF40","CDC39"
"CAF40","DCP2"
"CAF40","DEF1"
"CAF40","DHH1"
"CAF40","KAR4"
"CAF40","LSM4"
"CAF40","MOT2"
"CAF40","MPT5"
"CAF40","NOT3"
"CAF40","NOT5"
"CAF40","NST1"
"CAF40","PIN4"
"CAF40","POP2"
"CAF40","PUF2"
"CAF40","PUF4"
"CAF40","RIM1"
"CAF40","WHI3"
"CAF40","WHI4"
"CAP2","CAP2"
"CAP2","HSV2"
"CAP2","SAC6"
"CAP2","SRV2"
"CAP2","YIR003W"
"CAX4","CAX4"
"CBC2","STO1"
"CBF1","CBF1"
"CBR1","ERP1"
"CBR1","ERV25"
"CBR1","ORM2"
"CCR4","CDC39"
"CCR4","LSM3"
"CCR4","MOT2"
"CCR4","NOT3"
"CCR4","NOT5"
"CCR4","SGT1"
"CCT6","STU2"
"CCW12","ORM2"
"CCW12","SWP1"
"CDC11","CDC11"
"CDC11","HSP30"
"CDC11","SHS1"
"CDC11","SYP1"
"CDC36","CDC39"
"CDC36","MOT2"
"CDC36","NOT3"
"CDC36","PAT1"
"CDC36","PIN4"
"CDC39","CDC39"
"CDC39","DEF1"
"CDC39","DHH1"
"CDC39","LSM2"
"CDC39","LSM3"
"CDC39","LSM4"
"CDC39","LSM6"
"CDC39","LSM8"
"CDC39","MOT2"
"CDC39","MPT5"
"CDC39","NOT3"
"CDC39","NOT5"
"CDC39","NST1"
"CDC39","PIN4"
"CDC39","POP2"
"CDC39","PUF4"
"CDC39","RIM1"
"CDC39","WHI3"
"CDC39","WHI4"
"CDC50","KEX1"
"CDC50","RGD2"
"CDD1","CDD1"
"CEM1","UBC13"
"CGR1","EBP2"
"CGR1","NSA2"
"CGR1","NUG1"
"CGR1","RRS1"
"CHC1","INO1"
"CHC1","INP53"
"CHC1","PEP1"
"CHC1","SIS1"
"CHC1","SLA1"
"CHC1","SLA2"
"CHC1","SNC2"
"CHC1","STI1"
"CHC1","SWA2"
"CHC1","YHB1"
"CHO2","ERG11"
"CHS1","FLC2"
"CHS3","CHS7"
"CHS3","DNF1"
"CHS3","DRS2"
"CHS3","DTR1"
"CHS3","FLC1"
"CHS3","FLC2"
"CHS3","KEX1"
"CHS3","KEX2"
"CHS3","PIN2"
"CHS3","RET2"
"CHS5","CHS5"
"CHS5","DNF1"
"CHS5","FLC2"
"CHS5","KEX1"
"CHS5","SEC7"
"CHS5","SMI1"
"CHS5","YJL207C"
"CHS5","YMR010W"
"CHS7","KEX1"
"CIC1","CIC1"
"CIC1","DBP2"
"CIC1","NOP15"
"CIC1","NOP7"
"CIC1","PWP1"
"CIC1","UBP10"
"CIN8","MXR1"
"CIT2","CIT2"
"CKA1","CKB1"
"CKA1","CKB2"
"CKA2","CKB1"
"CKA2","CKB2"
"CKB1","CKB2"
"CKI1","NAP1"
"CMP2","CNB1"
"CNB1","RCN1"
"CNS1","HGH1"
"COG3","COG3"
"COG3","COG6"
"COG3","RBD2"
"COG3","SLY1"
"COG3","SNA3"
"COG3","TVP15"
"COG3","VPS52"
"COG3","YMR010W"
"COG4","RBD2"
"COG4","SLY1"
"COG6","KEX1"
"COS1","PHO88"
"COS12","YCS4"
"COS4","ERG11"
"COS4","ERV25"
"COS4","PHO88"
"COS4","YCR043C"
"COS7","PEX29"
"COS8","ERG11"
"COT1","COT1"
"COT1","EMP47"
"COT1","FTH1"
"COT1","GTR2"
"COT1","HXT1"
"COT1","MEH1"
"COT1","PMC1"
"COT1","VAC8"
"COT1","VPS68"
"COT1","YML018C"
"COT1","YMR221C"
"COX23","SWI6"
"COX7","IDI1"
"COX7","NAB3"
"COX7","UBC13"
"COX7","YCL056C"
"CPR4","SWP1"
"CPR6","DEF1"
"CPR6","PBP1"
"CPR6","YGR250C"
"CPR8","YMR010W"
"CPT1","CPT1"
"CPT1","EPT1"
"CPT1","ERG11"
"CPT1","ERP1"
"CPT1","ERV25"
"CPT1","PPZ1"
"CPT1","RBD2"
"CPT1","SWP1"
"CRC1","ERR1"
"CRR1","LCB5"
"CSG2","SHR3"
"CSL4","SKI7"
"CST6","IDI1"
"CTH1","GRX5"
"CTK1","PWP1"
"CTK1","SPP382"
"CTK1","STU2"
"CTK2","CTK3"
"CTR1","CTR1"
"CTR1","HSP30"
"CTR2","CTR2"
"CTR2","FTH1"
"CTR2","PMC1"
"CTR2","RBD2"
"CUE4","ILM1"
"CUE5","CUE5"
"CUE5","LSB3"
"CUE5","YSC84"
"CWH41","HUG1"
"CYC7","DBP3"
"CYC7","URE2"
"CYC8","TUP1"
"CYR1","CYR1"
"DAK2","VPS15"
"DAL5","ERG11"
"DAL5","KRE27"
"DAL5","PHO88"
"DAM1","RTS3"
"DAP1","YHR045W"
"DBP1","DBP1"
"DBP1","DED1"
"DBP1","GIS2"
"DBP1","PSP2"
"DBP1","PUB1"
"DBP1","SSD1"
"DBP2","DBP2"
"DBP2","EBP2"
"DBP2","GAR1"
"DBP2","GIS2"
"DBP2","LRP1"
"DBP2","NHP2"
"DBP2","NOC2"
"DBP2","NOP10"
"DBP2","NOP6"
"DBP2","NSR1"
"DBP2","PRP43"
"DBP2","PWP1"
"DBP2","SRP40"
"DBP2","THO1"
"DBP2","UBP10"
"DBP3","GAR1"
"DBP3","HPC2"
"DBP3","PWP1"
"DBP6","NHP2"
"DCP1","DHH1"
"DCP1","EDC2"
"DCP2","DCP2"
"DCP2","DEF1"
"DCP2","DHH1"
"DCP2","EDC2"
"DCP2","EDC3"
"DCP2","LSM3"
"DCP2","LSM4"
"DCP2","NAM7"
"DCP2","PAT1"
"DCP2","SCD6"
"DCW1","SWP1"
"DED1","DHH1"
"DED1","LSM4"
"DED1","PSP2"
"DED1","SSD1"
"DED1","TIF4632"
"DED1","WHI3"
"DED1","YGR054W"
"DEF1","DEF1"
"DEF1","DHH1"
"DEF1","EAP1"
"DEF1","HCH1"
"DEF1","LSM3"
"DEF1","LSM4"
"DEF1","MOT2"
"DEF1","MPT5"
"DEF1","PAN2"
"DEF1","PAT1"
"DEF1","PBP1"
"DEF1","PEX7"
"DEF1","POP2"
"DEF1","PUB1"
"DEF1","PUF4"
"DEF1","RIM1"
"DEF1","SLF1"
"DEF1","SRO9"
"DEF1","TIP20"
"DEF1","WHI3"
"DFG5","FLC2"
"DFG5","ORM2"
"DHH1","DHH1"
"DHH1","EDC2"
"DHH1","EDC3"
"DHH1","GIS2"
"DHH1","LSM12"
"DHH1","LSM3"
"DHH1","LSM4"
"DHH1","LSM6"
"DHH1","LSM7"
"DHH1","MOT2"
"DHH1","MPT5"
"DHH1","NAM7"
"DHH1","PAT1"
"DHH1","PBP1"
"DHH1","PUB1"
"DHH1","PUF4"
"DHH1","SCD6"
"DHH1","SRO9"
"DHH1","YGR054W"
"DHR2","UBP10"
"DID2","DID2"
"DID2","DID4"
"DID2","IST1"
"DID2","SNF7"
"DID4","DID4"
"DID4","SNF7"
"DIP2","PWP2"
"DIP2","UBP10"
"DIP5","DIP5"
"DIP5","HNM1"
"DIP5","HXT1"
"DIP5","HXT5"
"DIP5","LYP1"
"DIP5","MUP1"
"DIP5","PDR12"
"DIP5","PDR5"
"DIP5","PLM2"
"DIP5","SDS23"
"DIP5","SHR3"
"DIP5","SNQ2"
"DIP5","SWP1"
"DIP5","TCB3"
"DIP5","TPO1"
"DIP5","TPO2"
"DIP5","YVH1"
"DLD3","LSP1"
"DMA2","ERR1"
"DNF1","DNF1"
"DNF1","DNF2"
"DNF1","DRS2"
"DNF1","FTH1"
"DNF1","KEX1"
"DNF1","LEM3"
"DNF1","LSB3"
"DNF1","PIN2"
"DNF1","SEC6"
"DNF1","SEC7"
"DNF1","SMI1"
"DNF1","SYP1"
"DNF1","YAP1802"
"DNF2","LEM3"
"DNF2","MID2"
"DNM1","DNM1"
"DNM1","DOS2"
"DNM1","GDH2"
"DNM1","SEC27"
"DNM1","THR1"
"DOC1","YTA7"
"DOP1","FTH1"
"DOP1","HNM1"
"DOP1","HXT1"
"DOP1","KEX1"
"DOP1","MUP1"
"DOP1","TPO2"
"DOP1","TVP15"
"DOP1","YMR010W"
"DOS2","DOS2"
"DOS2","RBD2"
"DOS2","TVP15"
"DOS2","YEH2"
"DOS2","YMR010W"
"DPH1","JJJ3"
"DPH2","EFT2"
"DPH5","DPH5"
"DPH5","EFT1"
"DPH5","EFT2"
"DPP1","DPP1"
"DPP1","FTH1"
"DPP1","KEX1"
"DPP1","PMC1"
"DPP1","VAC8"
"DPP1","VMA13"
"DRE2","GRX3"
"DRE2","TAH18"
"DRS2","KEX1"
"DRS2","PIN2"
"DRS2","SEC7"
"DRS2","SMI1"
"DST1","RPB9"
"DUR3","FMP45"
"DUR3","FTR1"
"DUR3","GPA2"
"DUR3","HNM1"
"DUR3","HSP30"
"DUR3","KEX1"
"DUR3","MEP3"
"DUR3","MUP1"
"DUR3","OSH7"
"DUR3","SDS23"
"DUR3","SFK1"
"DUR3","SLM1"
"DUR3","SNQ2"
"DUR3","TCB3"
"DUR3","TPO1"
"DYN3","MID2"
"DYN3","MUP1"
"DYN3","NPR1"
"DYN3","PDR12"
"DYN3","RTS3"
"DYS1","SYT1"
"EBP2","GIS2"
"EBP2","LOC1"
"EBP2","MAK21"
"EBP2","NHP2"
"EBP2","NOC2"
"EBP2","NOP4"
"EBP2","NSA2"
"EBP2","PWP1"
"EBP2","RLP7"
"EBP2","RRP12"
"EBP2","RRS1"
"EBP2","YBL028C"
"ECM13","KRE9"
"ECM16","KTR7"
"EDC2","LSP1"
"EDC3","LSM4"
"EFR3","MID2"
"EFR3","PPZ1"
"EFR3","YGR198W"
"EFT1","YNL313C"
"EFT2","INO1"
"EFT2","LSP1"
"EFT2","PSA1"
"EFT2","YNL313C"
"EHT1","ERG11"
"EHT1","ERG7"
"EHT1","FAT1"
"EHT1","GDI1"
"EHT1","INO1"
"EHT1","KES1"
"EHT1","PPZ1"
"EHT1","RER2"
"EHT1","SNA3"
"EHT1","TGL1"
"EHT1","TOM20"
"EHT1","VMA8"
"EHT1","YBL039W-A"
"EHT1","YEH1"
"EHT1","YHR003C"
"EHT1","YJU3"
"ELM1","PRP9"
"ELP2","ELP4"
"ELP2","IKI1"
"ELP2","KTI11"
"ELP3","IKI1"
"ELP3","KTI11"
"ELP4","ELP4"
"ELP4","ELP6"
"ELP4","IKI3"
"EMP47","ERV25"
"EMP47","ERV29"
"EMP47","ERV41"
"EMP47","FTH1"
"EMP47","PMC1"
"EMP47","RBD2"
"EMP47","RET2"
"EMP47","SFT2"
"EMP47","VPS68"
"EMP47","YBR241C"
"EMP70","KEX1"
"EMP70","RET2"
"EMP70","YMR010W"
"ENA2","MID2"
"ENA2","PDR12"
"ENA2","RFS1"
"END3","LAS17"
"END3","SLA1"
"END3","SLA2"
"END3","VRP1"
"ENP1","SLX9"
"ENT2","SYP1"
"ENT3","PEP1"
"EPT1","ERG11"
"EPT1","ERP1"
"EPT1","ERV25"
"EPT1","RBD2"
"EPT1","YCR043C"
"ERF2","UBP6"
"ERG11","ERG11"
"ERG11","ERG25"
"ERG11","ERG3"
"ERG11","ERG5"
"ERG11","ERP1"
"ERG11","ERV25"
"ERG11","ERV29"
"ERG11","FLC1"
"ERG11","GPI17"
"ERG11","GTT1"
"ERG11","HNM1"
"ERG11","HXT1"
"ERG11","HYR1"
"ERG11","ILM1"
"ERG11","KES1"
"ERG11","KRE27"
"ERG11","LAC1"
"ERG11","MID2"
"ERG11","NCP1"
"ERG11","NDI1"
"ERG11","OLE1"
"ERG11","ORM2"
"ERG11","OSH6"
"ERG11","PHO86"
"ERG11","PHO88"
"ERG11","PIS1"
"ERG11","PKR1"
"ERG11","PPZ1"
"ERG11","RTN2"
"ERG11","SCS7"
"ERG11","SEC62"
"ERG11","SEY1"
"ERG11","SHR3"
"ERG11","SHU1"
"ERG11","SIS2"
"ERG11","SLC1"
"ERG11","SOP4"
"ERG11","SPC1"
"ERG11","SPC2"
"ERG11","SRP14"
"ERG11","SSH1"
"ERG11","STE24"
"ERG11","SUR2"
"ERG11","SWP1"
"ERG11","TPO4"
"ERG11","VHS3"
"ERG11","VMA21"
"ERG11","WBP1"
"ERG11","YKL088W"
"ERG11","YOR1"
"ERG13","RPB5"
"ERG25","ERG3"
"ERG25","ERP1"
"ERG25","ERV25"
"ERG25","ILM1"
"ERG25","KRE27"
"ERG25","ORM2"
"ERG25","PHO86"
"ERG25","PHO88"
"ERG25","PPZ1"
"ERG25","RBD2"
"ERG25","SEC61"
"ERG25","SPC2"
"ERG25","SSH1"
"ERG25","YBR241C"
"ERG25","YMR134W"
"ERG26","ERP1"
"ERG26","ERV25"
"ERG26","ORM2"
"ERG27","ERG7"
"ERG27","FAT1"
"ERG27","SNA3"
"ERG27","YEH1"
"ERG3","ERG3"
"ERG3","ERV25"
"ERG4","NSG1"
"ERG4","YLR077W"
"ERG5","ERP1"
"ERG5","ERV25"
"ERG5","MYO1"
"ERG5","OLE1"
"ERG5","PIS1"
"ERG5","RPB5"
"ERG7","ERG7"
"ERG7","FAT1"
"ERG7","RER2"
"ERG7","SLC1"
"ERG7","SNA3"
"ERG7","TGL1"
"ERG7","YEH1"
"ERG7","YJU3"
"ERP1","ERP1"
"ERP1","ERP4"
"ERP1","ERV25"
"ERP1","ERV29"
"ERP1","GOT1"
"ERP1","GTT1"
"ERP1","KRE27"
"ERP1","MSC7"
"ERP1","ORM2"
"ERP1","PHO88"
"ERP1","PIS1"
"ERP1","PKR1"
"ERP1","RET2"
"ERP1","RPB11"
"ERP1","SCS7"
"ERP1","SEY1"
"ERP1","SPC1"
"ERP1","SSH1"
"ERP1","SUR2"
"ERP1","SWP1"
"ERP1","UIP4"
"ERP1","VHS3"
"ERP1","WBP1"
"ERP4","ERP6"
"ERP4","ERV25"
"ERP4","ERV29"
"ERP4","ORM2"
"ERP4","SSH1"
"ERP5","ERV25"
"ERP5","ERV29"
"ERP6","ERV25"
"ERR1","NIS1"
"ERR1","PIG1"
"ERR1","SNM1"
"ERS1","RBD2"
"ERV15","SPT16"
"ERV25","ERV25"
"ERV25","ERV29"
"ERV25","GOT1"
"ERV25","GTT1"
"ERV25","KRE27"
"ERV25","MCD4"
"ERV25","MSC7"
"ERV25","OLE1"
"ERV25","ORM2"
"ERV25","PHO88"
"ERV25","PIS1"
"ERV25","PKR1"
"ERV25","PPZ1"
"ERV25","RBD2"
"ERV25","SCS7"
"ERV25","SEC61"
"ERV25","SEY1"
"ERV25","SHR3"
"ERV25","SSH1"
"ERV25","SUR2"
"ERV25","SWP1"
"ERV25","UIP4"
"ERV25","VHS3"
"ERV25","VMA21"
"ERV25","WBP1"
"ERV25","YBR241C"
"ERV25","YDC1"
"ERV29","ERV29"
"ERV29","ERV41"
"ERV29","GOT1"
"ERV29","GTT1"
"ERV29","KRE27"
"ERV29","MSC7"
"ERV29","NDC1"
"ERV29","PIS1"
"ERV29","PPZ1"
"ERV29","RET2"
"ERV29","SCS7"
"ERV29","SEC61"
"ERV29","SEY1"
"ERV29","SSH1"
"ERV29","YKL088W"
"ERV41","ERV41"
"ERV41","ERV46"
"ERV41","RBD2"
"ERV41","SEC26"
"ERV41","SPC1"
"ERV46","SPC1"
"ESF1","UTP4"
"EXO84","EXO84"
"EXO84","SEC10"
"EXO84","SEC5"
"EXO84","SEC8"
"FAA3","PDR12"
"FAA3","TPO3"
"FAT1","FAT1"
"FAT1","KES1"
"FAT1","RER2"
"FAT1","SLC1"
"FAT1","SNA3"
"FAT1","TGL1"
"FAT1","YEH1"
"FAT1","YJU3"
"FCY1","FCY1"
"FCY2","FMP45"
"FCY2","PHO88"
"FCY2","SOP4"
"FES1","YCG1"
"FET3","FTR1"
"FET3","SWP1"
"FET5","FTH1"
"FET5","SFT2"
"FLC1","FMP45"
"FLC1","FTR1"
"FLC1","GPA2"
"FLC1","HNM1"
"FLC1","HSP30"
"FLC1","ITR1"
"FLC1","KEX1"
"FLC1","KEX2"
"FLC1","LSP1"
"FLC1","MEP3"
"FLC1","MUP1"
"FLC1","OSH7"
"FLC1","PLM2"
"FLC1","PPZ1"
"FLC1","PST2"
"FLC1","SFK1"
"FLC1","SYP1"
"FLC1","TCB3"
"FLC1","TPO4"
"FLC1","YOR1"
"FLC2","FMP45"
"FLC2","FTR1"
"FLC2","GAS1"
"FLC2","GPA2"
"FLC2","HNM1"
"FLC2","ITR1"
"FLC2","KEX1"
"FLC2","MUP1"
"FLC2","PIN2"
"FLC2","PLM2"
"FLC2","PST2"
"FLC2","SFK1"
"FLC2","SMI1"
"FLC2","SYP1"
"FLC2","WSC2"
"FLC2","WSC3"
"FMP45","FMP45"
"FMP45","FTR1"
"FMP45","FUI1"
"FMP45","GPA2"
"FMP45","GPX2"
"FMP45","HNM1"
"FMP45","HSP30"
"FMP45","HXT1"
"FMP45","HXT2"
"FMP45","HXT5"
"FMP45","HYR1"
"FMP45","ITR1"
"FMP45","MDG1"
"FMP45","MEP1"
"FMP45","MEP3"
"FMP45","MID2"
"FMP45","MSC3"
"FMP45","MUP1"
"FMP45","PDR12"
"FMP45","PDR5"
"FMP45","PKH2"
"FMP45","PST2"
"FMP45","RFS1"
"FMP45","RIM1"
"FMP45","SFK1"
"FMP45","SKG1"
"FMP45","SLM1"
"FMP45","SNQ2"
"FMP45","SVL3"
"FMP45","TCB3"
"FMP45","TPO1"
"FMP45","TPO2"
"FMP45","TPO3"
"FMP45","TPO4"
"FMP45","VHT1"
"FMP45","WSC2"
"FMP45","WSC3"
"FMP45","YBL029C-A"
"FMP45","YGL108C"
"FMP45","YGR130C"
"FMP45","YJL016W"
"FMP45","YJU3"
"FMP45","YLR326W"
"FMP45","YLR454W"
"FPR4","GAR1"
"FPR4","HHF1"
"FPR4","LOC1"
"FPR4","NOC2"
"FPS1","FPS1"
"FPS1","MID2"
"FPS1","PPZ1"
"FRM2","PUB1"
"FTH1","FTH1"
"FTH1","GTR2"
"FTH1","HXT1"
"FTH1","KEX1"
"FTH1","KEX2"
"FTH1","MEH1"
"FTH1","MRL1"
"FTH1","PEP1"
"FTH1","PMC1"
"FTH1","SFT2"
"FTH1","SNA4"
"FTH1","SYG1"
"FTH1","TVP15"
"FTH1","VAC8"
"FTH1","VMA13"
"FTH1","VMA7"
"FTH1","VMA8"
"FTH1","VPH1"
"FTH1","VPS35"
"FTH1","YBT1"
"FTH1","YDL199C"
